id,HUC2,NSE_regional,NSE_hybrid,KGE_regional,KGE_hybrid
camels_04057510,04,0.5149813269291181,0.5275247998301495,0.6098438667044459,0.638695436200929
camels_04057800,04,0.8133841175326095,0.851945844146077,0.746835792773888,0.7645684718772793
camels_04059500,04,0.1959697670959949,0.5152499055015209,0.5854828754288115,0.6517427962073781
camels_04063700,04,0.6260149875501091,0.7510215481776938,0.6368214598570261,0.7266457635997805
camels_04074950,04,0.7910550016610423,0.7910149507238191,0.7237989482813776,0.7024598509816653
camels_04105700,04,0.6278790033146255,0.6693966772739395,0.8005889798559873,0.7654553662234733
camels_04122200,04,0.8193918464562475,0.8579755016550508,0.7266615241352132,0.8749879492876582
camels_04122500,04,0.6261978082608253,0.5560207475034888,0.8266282636980525,0.8111087017648972
camels_04127997,04,0.3470359294435279,0.7102823384513137,0.7207288625422095,0.8716023411860252
camels_04185000,04,0.8609903108783282,0.8620329844408161,0.8888717442705458,0.9056008618279341
camels_04196800,04,0.8013687070288125,0.7655711920283654,0.812250653240844,0.8402283394101024
camels_04197100,04,0.8034435558143862,0.7969246871690006,0.8414573299522763,0.7748899862119325
camels_04213000,04,0.7952214938242631,0.7783418336110495,0.8967997215626774,0.8612949725125596
camels_04216418,04,0.6649677335829014,0.7495394890845185,0.8132355797987749,0.8187659157587556
camels_04221000,04,0.8629301577096925,0.8537208415564101,0.8465668350940888,0.8757325231854349
camels_04224775,04,0.715978393332258,0.7042487496013243,0.8062961394930148,0.8315853834424152
camels_04256000,04,0.778576411683733,0.7673154962339914,0.8740706771659709,0.861280641557745
camels_04296000,04,0.8493417296446669,0.8579582391101003,0.8792457612277537,0.8886194939755918
camels_05057200,09,0.5457650680032569,0.5454925932886572,0.5507072700271198,0.4990248259488732
camels_05120500,09,0.3999193349545268,0.17631106355758497,0.7000268908738186,0.31518434005242735
camels_05291000,07,0.6257795014408394,0.5241320570274843,0.7547485908119645,0.6315362383708126
camels_05362000,07,0.6282195441633909,0.7639015519023684,0.7746754837616201,0.8550492610017031
camels_05393500,07,0.7912221355578029,0.8189024698356064,0.8232887723187716,0.7649206115106711
camels_05399500,07,0.8462973141322435,0.7567124596309135,0.8714882141478194,0.7427135371836836
camels_05408000,07,0.689248497801405,0.7017030919385544,0.7043187712515473,0.7922692212559124
camels_05413500,07,0.40878195051181543,0.2682252190767067,0.3908991754948432,0.38923889599886174
camels_05414000,07,0.47514533140088144,0.3161569848768149,0.5616460602280695,0.5303916423976922
camels_05444000,07,-0.009036456546029692,0.4201425535815926,0.5198246274252831,0.6880349274820515
camels_05458000,07,0.7351312729751902,0.725725142056775,0.8596125238075235,0.8351422938773475
camels_05466500,07,0.7164124036561327,0.8426929987291261,0.8000822566033255,0.9038474438562343
camels_05487980,07,0.7993311145765162,0.7952759026814502,0.8635490784438145,0.8348052758810194
camels_05489000,07,0.7667340458929144,0.766368238357588,0.8292070189403735,0.7799049726422671
camels_05495000,07,0.7830613539054012,0.7772881525373005,0.7603877023374166,0.7574968173127961
camels_05495500,07,0.8084781921152494,0.8021255420703641,0.8497726073089771,0.855352769518468
camels_05501000,07,0.7892725111169181,0.7836090644367364,0.8537156372162527,0.8255469809853812
camels_05503800,07,0.7822609427128778,0.7645009403970541,0.6758826409470534,0.8170905063552786
camels_05507600,07,0.7717672204321275,0.7529050683893375,0.8483954081941507,0.8108415759136227
camels_05508805,07,0.7932114973309141,0.7642492446776636,0.8508855245731567,0.8223956890794797
camels_05525500,07,0.8309657196893145,0.8063846897941127,0.794296493089744,0.8111471433346695
camels_05556500,07,0.7103867151789272,0.7353401638515561,0.8485980357249787,0.8703842779136538
camels_05584500,07,0.8662080870407813,0.8734496348214016,0.8648373492883107,0.9021856785158089
camels_05592050,07,0.714304388650145,0.7331310401797763,0.8540176082841733,0.7593360188206033
camels_05593575,07,0.8262120828549246,0.8399221789195535,0.8430729462823752,0.794508340808507
camels_05593900,07,0.7041759150258016,0.6992358297047954,0.8430480781218922,0.8167251818432737
camels_05595730,07,0.7993718232502178,0.712011846335622,0.828961898164425,0.8412512493293888
camels_06224000,10,0.8590815737558364,0.8347977289158797,0.7924854323086372,0.8307777152100646
camels_06280300,10,0.8443040113740468,0.8196547867837586,0.8291919733165088,0.8555658528759411
camels_06289000,10,0.7674382550074152,0.8022259499923017,0.7595752149176449,0.7619791356714906
